id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
11999,M,1.425,1.1,0.375,24.08290025,10.6877615,4.86193925,7.654365,9.0
12000,M,1.1125,0.85,0.25,12.74310025,6.1518415,2.26796,2.948348,6.0
12001,I,1.3125,1.025,0.325,19.66037825,9.525432,4.4508715,5.6699,8.0
12002,I,1.25,1.0,0.325,17.349894,7.030676,4.1106775,4.9611625,11.0
12003,F,1.5625,1.225,0.375,30.1922175,12.06271225,5.40057975,8.0229085,11.0
12004,I,1.375,1.0625,0.35,22.29688175,11.75086775,4.97533725,5.2446575,8.0
12005,I,0.9625,0.7125,0.2125,6.577084,3.44446425,1.48834875,1.70097,8.0
12006,I,0.9625,0.7375,0.275,7.144074,3.061746,1.63009625,2.4097075,7.0
12007,F,1.3625,1.025,0.3375,20.14231975,8.29222875,4.53592,5.953395,10.0
12008,F,1.05,0.8125,0.2875,10.886208,4.252425,1.9561155,3.118445,12.0
12009,M,1.525,1.175,0.4125,30.957654,13.25339125,7.15824875,9.922325,9.0
12010,M,1.5125,1.2625,0.4125,35.0116325,15.06775925,6.350288,8.68912175,11.0
12011,I,1.3,0.9875,0.3,17.39241825,8.051258,3.628736,4.819415,8.0
12012,M,1.55,1.2,0.4125,32.545226,15.1669825,6.917278,8.6465975,9.0
12013,M,1.25,1.0,0.3125,18.01610725,8.34892775,3.98310475,5.2446575,9.0
12014,F,1.8,1.3875,0.4375,49.384829,21.98503725,9.1001895,12.85649825,11.0
12015,F,1.5625,1.2,0.4125,34.40211825,17.8885345,7.3425205,9.8372765,9.0
12016,F,1.3125,0.975,0.3375,16.31513725,5.6699,3.58621175,5.2446575,17.0
12017,M,1.175,0.925,0.325,15.5071765,6.0951425,3.86970675,4.7343665,10.0
12018,M,1.575,1.225,0.4,33.52328375,13.99047825,6.95980225,10.0640725,10.0
12019,I,1.3,1.025,0.3,18.597272,9.525432,4.40834725,5.6699,8.0
12020,M,1.7,1.3875,0.5125,54.5727875,16.782904,13.8062065,14.9827108,11.0
12021,F,1.5,1.2,0.3875,31.53881875,14.968536,6.3219385,9.355335,10.0
12022,I,0.975,0.725,0.25,8.618248,4.63514325,1.7293195,2.26796,6.0
12023,F,0.9625,0.7375,0.25,7.24329725,3.231843,1.7293195,2.4097075,7.0
12024,M,1.375,1.1,0.3375,22.8780465,10.21999475,4.989512,6.23689,10.0
12025,F,1.5625,1.25,0.4125,34.26037075,15.5071765,6.2652395,8.3631025,12.0
12026,F,1.65,1.3125,0.5125,43.02036625,16.96717575,10.16329575,12.6155275,16.0
12027,M,1.425,1.0875,0.3625,25.7696955,12.28950825,5.556502,7.6260155,9.0
12028,M,1.4125,1.1375,0.375,32.6302745,16.5277585,6.577084,8.3064035,9.0
12029,I,0.525,0.375,0.1,1.31825175,0.4819415,0.18427175,0.4252425,5.0
12030,I,1.3125,1.025,0.3125,16.45688475,6.93145275,4.15320175,4.32329875,8.0
12031,F,1.525,1.1625,0.3625,24.73493875,12.7289255,5.783298,6.9456275,11.0
12032,F,1.7375,1.375,0.4375,41.23434775,17.98775775,9.07184,12.3320325,9.0
12033,I,1.175,0.9375,0.3125,14.571643,6.747181,3.61456125,4.252425,7.0
12034,F,1.425,1.1,0.3125,23.88445375,10.44679075,4.32329875,6.80388,10.0
12035,M,1.625,1.25,0.4125,33.1972645,13.99047825,7.27164675,10.489315,9.0
12036,M,1.425,1.1375,0.3875,28.84561625,13.60776,5.8683465,9.63883,9.0
12037,M,1.65,1.3125,0.475,38.612019,14.8834875,8.448151,11.623295,18.0
12038,F,1.5125,1.175,0.4375,31.62386725,13.31009025,7.69688925,9.1001895,11.0
12039,M,1.5375,1.1375,0.3875,29.49765475,11.92096475,7.597666,8.50485,15.0
12040,F,1.575,1.175,0.475,33.1972645,17.19397175,8.66077225,8.6465975,13.0
12041,M,1.35,1.0625,0.35,21.55979475,7.3992195,5.5281525,5.2446575,8.0
12042,F,1.6875,1.3375,0.4375,49.31395525,24.56484175,9.14271375,14.118051,12.0
12043,I,1.2875,0.95,0.3,18.0019325,9.8372765,3.64291075,4.819415,8.0
12044,M,1.2,0.9875,0.4375,16.556108,6.7755305,3.72795925,6.23689,11.0
12045,M,1.25,1.0,0.375,27.51318975,12.23280925,5.2446575,7.087375,8.0
12046,M,1.425,1.1625,0.45,31.51046925,11.4248485,7.75358825,9.7805775,13.0
12047,M,1.525,1.2,0.4125,29.5118295,12.813974,6.917278,8.788345,18.0
12048,I,1.025,0.7625,0.2375,9.31281075,4.63514325,1.7293195,2.551455,7.0
12049,M,1.475,1.175,0.3625,27.952607,8.788345,5.159609,7.654365,14.0
12050,I,1.2625,0.9375,0.3,15.26620575,6.0951425,3.01922175,4.819415,9.0
12051,M,1.2,0.925,0.3,14.7133905,6.633783,3.798833,4.3941725,10.0
12052,M,1.575,1.2375,0.3875,33.46658475,10.829509,6.59125875,10.9145575,15.0
12053,M,1.375,1.1,0.3125,24.53649225,11.963489,4.479221,6.36446275,9.0
12054,M,1.575,1.225,0.3875,30.51823675,13.59358525,7.314171,8.1363065,9.0
12055,M,1.5625,1.225,0.4,33.46658475,14.0330025,7.04485075,8.788345,10.0
12056,M,1.525,1.175,0.4125,33.6508565,15.35125425,7.47009325,8.12213175,11.0
12057,I,1.1,0.85,0.2875,12.94154675,5.74077375,2.14038725,3.2601925,8.0
12058,F,1.5625,1.25,0.4125,32.16250775,12.26115875,7.597666,10.0640725,16.0
12059,I,0.4375,0.325,0.1375,0.9922325,0.35436875,0.226796,0.283495,6.0
12060,F,1.525,1.2375,0.4125,35.210079,15.06775925,6.010094,9.07184,19.0
12061,F,1.6375,1.2875,0.4375,36.003865,16.215914,5.8683465,9.7805775,15.0
12062,I,1.0875,0.8125,0.275,10.2908685,4.77689075,2.53728025,2.83495,8.0
12063,F,1.35,1.075,0.375,22.11261,7.314171,5.329706,6.80388,12.0
12064,M,1.225,0.9375,0.3375,18.71067,7.540967,4.025629,5.5281525,13.0
12065,I,1.1125,0.8625,0.35,12.57300325,4.7910655,2.3530085,4.1106775,13.0
12066,F,1.3125,1.0,0.3625,20.0997955,9.979024,4.72019175,5.6699,9.0
12067,I,1.3125,1.025,0.35,24.777463,10.77281,5.8683465,6.6621325,10.0
12068,M,1.2375,0.875,0.3,17.70426275,6.6054335,4.3941725,5.6415505,9.0
12069,I,1.2875,0.9875,0.3125,16.51358375,8.46232575,3.67126025,4.819415,8.0
12070,M,1.6,1.25,0.4,36.18813675,16.612807,7.24329725,9.4970825,10.0
12071,M,1.4,1.1,0.375,23.3883375,11.38232425,4.86193925,5.11708475,9.0
12072,M,1.4375,1.1375,0.35,26.818627,11.35397475,5.3013565,6.87475375,9.0
12073,F,1.6,1.225,0.4625,32.4601775,14.13222575,6.93145275,8.9300925,11.0
12074,M,1.4125,1.1375,0.4125,28.67551925,13.25339125,6.7188315,7.7961125,8.0
12075,F,1.375,1.1,0.375,26.35086025,8.97261675,5.726599,8.221355,15.0
12076,F,1.4625,1.15,0.3625,29.8520235,12.34620725,6.1518415,8.788345,12.0
12077,M,1.3375,1.025,0.3375,20.8935815,7.44174375,4.63514325,7.087375,11.0
12078,M,1.7,1.375,0.5,44.395317,16.726205,10.16329575,12.47378,14.0
12079,I,0.975,0.725,0.25,9.752228,4.63514325,1.9561155,2.2963095,7.0
12080,I,1.5375,1.1875,0.45,32.0065855,14.288148,7.3992195,9.7805775,10.0
12081,M,1.5375,1.1625,0.375,29.95124675,13.08329425,7.540967,8.1930055,9.0
12082,M,1.45,1.1625,0.425,31.99241075,13.5227115,7.47009325,8.3631025,10.0
12083,F,1.6125,1.1875,0.35,47.89648025,19.391058,8.731646,5.10291,10.0
12084,M,1.625,1.25,0.4125,37.74735925,13.19669225,9.14271375,11.90679,15.0
12085,M,1.45,1.1125,0.3875,28.8314415,13.02659525,5.6982495,7.654365,10.0
12086,M,1.475,1.125,0.35,25.7129965,10.716111,5.25883225,7.087375,12.0
12087,F,1.5,1.1875,0.425,30.900955,14.16057525,7.52679225,7.5126175,11.0
12088,I,1.075,0.8125,0.225,10.07824725,4.195726,1.814368,2.9766975,6.0
12089,F,1.525,1.175,0.4,34.23202125,17.08057375,5.96756975,9.39785925,11.0
12090,F,1.2625,0.975,0.2875,21.772416,11.5949455,3.84135725,4.12485225,9.0
12091,I,1.4375,1.1,0.3625,24.9192105,11.58077075,4.49339575,7.72523875,8.0
12092,I,0.8875,0.725,0.2,6.25106475,2.65067825,1.88524175,1.984465,6.0
12093,I,1.1625,0.925,0.3375,13.0124205,5.273007,3.27436725,4.819415,13.0
12094,I,1.3,0.9875,0.375,18.1153305,9.07184,3.96893,5.2446575,8.0
12095,M,1.1375,0.875,0.2875,13.664459,5.4714535,3.01922175,4.1106775,10.0
12096,F,1.1875,0.9375,0.3,15.2236815,6.350288,3.27436725,4.252425,12.0
12097,M,1.5625,1.2125,0.4125,32.89959475,16.4710595,7.41339425,8.50485,11.0
12098,I,1.2,0.95,0.325,13.90542975,6.123492,3.69960975,3.5436875,8.0
12099,I,0.7,0.5375,0.175,3.96893,1.417475,0.8221355,0.9922325,6.0
12100,M,1.5125,1.2375,0.4,37.931631,17.29183475,8.43397625,9.7805775,10.0
12101,F,1.3625,1.0375,0.3875,23.09066775,8.845044,5.42892925,7.7961125,12.0
12102,M,1.4875,1.1875,0.4375,31.14192575,9.53960675,7.3992195,9.2135875,15.0
12103,F,1.05,0.775,0.2625,10.3475675,4.9611625,2.2963095,3.5436875,8.0
12104,M,1.3125,1.0125,0.375,19.85882475,9.48290775,4.12485225,5.953395,9.0
12105,F,1.45,1.1375,0.425,27.03124825,13.4660125,5.726599,6.6621325,9.0
12106,I,0.575,0.4125,0.1125,1.45999925,0.5386405,0.41106775,0.43941725,5.0
12107,I,1.075,0.85,0.25,10.149121,4.69184225,2.25378525,3.118445,9.0
12108,M,1.3,1.0375,0.3125,21.70154225,8.34892775,4.479221,5.386405,10.0
12109,M,1.2625,1.0125,0.35,21.87163925,9.48290775,4.139027,6.520385,10.0
12110,M,1.4375,1.125,0.375,24.7491135,9.6104805,5.06038575,6.520385,12.0
12111,M,1.15,0.875,0.2875,13.1258185,5.1312595,3.50116325,3.5436875,9.0
12112,I,1.0875,0.825,0.3,11.89261525,4.8477645,2.84912475,4.6776675,13.0
12113,I,1.175,0.925,0.3125,15.3370795,6.747181,3.572037,4.6776675,8.0
12114,I,1.0875,0.8125,0.275,10.98543125,3.40194,2.097863,2.9766975,9.0
12115,I,0.675,0.5125,0.1625,3.81300775,1.360776,0.58116475,0.850485,6.0
12116,M,1.5,1.1875,0.35,26.64853,11.63746975,6.22271525,6.066793,8.0
12117,M,1.5,1.125,0.3875,31.99241075,15.1669825,7.29999625,7.087375,11.0
12118,M,1.5625,1.2375,0.4125,35.0116325,16.68368075,5.046211,10.20582,9.0
12119,M,1.65,1.3375,0.55,52.219779,26.26581175,10.829509,12.8990225,11.0
12120,I,1.2625,0.975,0.3375,17.70426275,8.164656,3.175144,4.3941725,9.0
12121,I,1.3625,1.0625,0.3375,20.0997955,9.6671795,4.66349275,6.066793,8.0
12122,M,1.4,1.05,0.4,28.8314415,11.77921725,6.5487345,7.654365,10.0
12123,I,1.175,0.8625,0.275,12.74310025,5.6982495,2.5231055,3.40194,8.0
12124,F,1.4125,1.125,0.3625,30.107169,12.65805175,5.499803,4.9611625,17.0
12125,M,1.525,1.225,0.4125,37.03862175,15.03940975,8.2497045,9.7805775,15.0
12126,F,1.6125,1.3375,0.4625,39.859397,16.839603,8.391452,10.95708175,11.0
12127,I,0.4375,0.3125,0.1625,0.9922325,0.226796,0.18427175,0.283495,4.0
12128,I,0.5875,0.4375,0.1625,1.80019325,0.8788345,0.38271825,0.56699,5.0
12129,M,1.1375,0.875,0.3125,13.90542975,5.9817445,3.33106625,3.86970675,8.0
12130,F,1.575,1.275,0.475,38.88133925,12.65805175,7.98038425,13.7495075,20.0
12131,I,1.2,0.9625,0.3375,17.95940825,6.70465675,3.5436875,5.953395,10.0
12132,F,1.225,1.0125,0.4125,26.308336,8.57572375,5.1879585,10.0640725,20.0
12133,I,0.425,0.3375,0.1,0.55281525,0.41106775,0.21262125,0.283495,3.0
12134,M,1.4375,1.1125,0.425,25.16018125,8.4198015,4.5075705,7.37087,12.0
12135,I,0.6875,0.5125,0.2,2.8066005,1.0489315,0.32601925,0.850485,5.0
12136,M,1.175,0.9375,0.3125,16.31513725,7.01650125,3.27436725,4.819415,10.0
12137,I,0.8125,0.575,0.175,4.309124,1.74349425,0.83631025,1.00640725,7.0
12138,I,0.95,0.7125,0.2375,7.030676,2.83495,1.51669825,2.494756,7.0
12139,I,1.425,1.125,0.4,22.5378525,10.9712565,4.40834725,6.9456275,9.0
12140,F,1.5375,1.1875,0.4375,27.499015,8.6465975,4.7343665,9.922325,20.0
12141,I,0.4625,0.3375,0.1,0.86465975,0.3118445,0.21262125,0.283495,6.0
12142,M,1.55,1.225,0.4125,34.74231225,13.154168,6.690482,10.489315,10.0
12143,F,1.225,0.975,0.3125,14.004653,5.1312595,2.891649,4.3941725,9.0
12144,M,1.6375,1.2625,0.5,46.45065575,23.6151335,10.70193625,11.90679,12.0
12145,M,1.425,1.0875,0.4125,28.0376555,10.432616,6.0951425,7.7961125,16.0
12146,M,1.475,1.125,0.3375,26.0531905,9.6671795,6.3786375,8.3631025,12.0
12147,M,1.475,1.15,0.375,31.19862475,14.0330025,6.08096775,8.221355,11.0
12148,I,1.1125,0.9,0.3125,12.99824575,5.443104,2.8066005,3.685435,8.0
12149,F,1.5375,1.275,0.4375,39.41997975,19.83047525,7.7961125,10.6310625,11.0
12150,M,1.125,0.875,0.325,15.87572,6.3219385,3.50116325,5.10291,10.0
12151,F,1.6125,1.2625,0.45,36.173962,14.7133905,8.6465975,10.20582,13.0
12152,F,1.1125,0.825,0.2625,12.71475075,5.839997,2.891649,3.5436875,6.0
12153,M,1.5875,1.2375,0.475,32.16250775,13.6928085,7.38504475,9.4970825,10.0
12154,I,0.6375,0.475,0.175,2.26796,0.89300925,0.5953395,0.7087375,5.0
12155,F,1.45,1.15,0.4125,31.22697425,14.911837,7.78193775,7.7961125,9.0
12156,M,1.325,1.0625,0.35,21.4605715,8.9300925,5.4714535,5.8116475,8.0
12157,I,1.175,0.9375,0.3,13.16834275,5.91087075,2.96252275,4.252425,8.0
12158,F,1.2625,0.9875,0.35,21.035329,8.1930055,4.52174525,5.2446575,11.0
12159,M,0.8625,0.675,0.2125,5.5848515,2.05533875,1.14815475,1.984465,10.0
12160,I,0.925,0.7125,0.225,6.577084,2.42388225,1.6159215,1.984465,7.0
12161,F,1.8,1.4125,0.5375,60.6962795,30.29144075,13.834556,14.458245,18.0
12162,I,0.9375,0.7,0.225,7.144074,3.41611475,1.7293195,2.26796,6.0
12163,F,1.45,1.1875,0.3875,28.462898,12.94154675,6.08096775,8.221355,10.0
12164,I,0.975,0.7,0.2375,7.144074,3.01922175,1.65844575,2.1829115,6.0
12165,F,1.5,1.1625,0.375,32.1199835,15.932419,6.98815175,8.788345,12.0
12166,I,0.975,0.725,0.2125,8.03708325,3.92640575,1.7860185,2.6365035,7.0
12167,I,0.95,0.7,0.2375,8.00873375,4.9611625,1.17650425,2.494756,7.0
12168,F,1.15,0.8625,0.3375,12.51630425,4.7343665,2.324659,3.40194,12.0
12169,I,0.6375,0.4875,0.1625,2.0128145,0.680388,0.3685435,0.56699,5.0
12170,I,1.2375,0.95,0.2625,15.365429,7.540967,2.90582375,4.66349275,7.0
12171,M,1.725,1.375,0.525,55.46579675,21.64484325,12.47378,13.324265,14.0
12172,M,1.5625,1.25,0.4375,36.0322145,16.726205,8.391452,10.0640725,9.0
12173,M,1.1125,0.8125,0.2875,10.886208,4.0539785,2.70737725,3.685435,9.0
12174,I,1.1875,0.9125,0.3125,14.5432935,6.67630725,3.04757125,4.025629,8.0
12175,M,1.3625,1.0375,0.375,25.2027055,8.77417025,6.13766675,8.788345,9.0
12176,M,1.675,1.3,0.4625,45.92619,18.80989325,9.128539,12.757275,13.0
12177,F,1.6375,1.2625,0.45,38.51279575,17.81766075,8.6465975,11.623295,11.0
12178,I,0.7875,0.6,0.1875,4.6209685,1.65844575,0.86465975,1.417475,6.0
12179,M,0.9125,0.6875,0.2125,6.59125875,2.6365035,1.5592225,2.05533875,7.0
12180,M,1.3875,1.1125,0.4,25.684647,9.48290775,5.76912325,7.7961125,10.0
12181,I,1.0,0.7625,0.225,7.994559,3.742134,1.77184375,2.324659,8.0
12182,F,1.65,1.2625,0.4125,35.0116325,16.68368075,7.10154975,8.5331995,9.0
12183,M,1.3,1.0125,0.3625,18.86659225,7.200773,4.2240755,5.386405,8.0
12184,I,1.3,1.0375,0.35,23.60095875,11.43902325,4.7910655,6.70465675,8.0
12185,F,1.5125,1.225,0.4125,32.375129,14.16057525,5.2446575,9.48290775,12.0
12186,M,1.75,1.3375,0.5125,40.993377,18.01610725,9.05766525,13.1825175,13.0
12187,M,1.5875,1.2875,0.4125,38.76794125,16.42853525,7.01650125,9.7805775,11.0
12188,M,1.4,1.125,0.3375,22.38193025,8.2497045,5.23048275,6.6621325,14.0
12189,M,1.5,1.1375,0.375,28.3495,12.82814875,5.499803,8.9300925,11.0
12190,F,1.6,1.2625,0.5125,43.1762885,15.30873,9.5537815,12.45960525,19.0
12191,F,1.325,1.0625,0.3375,21.44639675,9.31281075,4.706017,5.896696,8.0
12192,I,0.95,0.725,0.225,6.30776375,2.721552,1.6159215,2.1262125,7.0
12193,I,1.3125,1.0375,0.3,20.638436,8.6465975,4.7910655,6.6621325,9.0
12194,F,1.3875,1.0625,0.35,24.720764,12.82814875,5.273007,5.6699,10.0
12195,M,1.45,1.125,0.4125,32.6869735,15.52135125,6.973977,8.50485,15.0
12196,F,1.6625,1.3375,0.4875,45.8978405,20.695135,10.19164525,11.1980525,10.0
12197,I,0.6125,0.45,0.1375,1.6726205,0.737087,0.29766975,0.7087375,3.0
12198,M,1.45,1.1125,0.35,24.323871,12.65805175,7.0023265,7.087375,8.0
12199,M,1.7125,1.2625,0.575,43.6298805,18.9091165,10.44679075,11.623295,15.0
12200,M,1.5625,1.225,0.4,34.529691,17.293195,6.64795775,9.07184,10.0
12201,M,1.375,1.0625,0.3875,25.741346,11.679994,4.8477645,5.839997,12.0
12202,F,1.4625,1.25,0.45,37.7331845,15.54970075,7.711064,11.056305,10.0
12203,F,1.15,0.9125,0.3,13.62193475,5.03203625,3.2034935,4.195726,12.0
12204,M,1.6,1.25,0.3875,35.22425375,16.99552525,8.54737425,9.4970825,12.0
12205,I,1.075,0.85,0.25,10.41844125,4.989512,2.50893075,3.40194,7.0
12206,I,0.525,0.325,0.1625,2.16873675,0.963883,0.396893,0.3685435,5.0
12207,M,1.3625,1.075,0.4125,22.396105,9.00096625,4.60679375,6.3786375,13.0
12208,M,1.4875,1.1625,0.375,32.431828,13.50853675,7.01650125,9.07184,13.0
12209,M,1.2,0.975,0.3125,15.87572,6.9456275,3.8838815,4.3941725,8.0
12210,M,1.6375,1.25,0.5,38.9805625,17.53416575,7.98038425,13.4660125,14.0
12211,I,1.45,1.125,0.3625,27.68328675,10.4042665,6.1518415,8.6465975,15.0
12212,F,1.5625,1.2375,0.4375,32.7436725,16.612807,6.917278,9.63883,8.0
12213,I,0.875,0.6625,0.2125,5.273007,2.67902775,1.190679,1.8427175,6.0
12214,M,1.825,1.4125,0.4625,59.1654065,28.10852925,13.437663,14.64251675,11.0
12215,M,1.675,1.3125,0.45,47.116869,22.6796,11.60912025,11.7650425,11.0
12216,F,1.2625,0.975,0.3125,14.55746825,5.28718175,3.89805625,4.35164825,12.0
12217,I,1.3,0.9875,0.3,18.71067,8.40562675,3.742134,4.6776675,11.0
12218,F,1.775,1.4375,0.575,56.9541455,23.6151335,13.947954,16.0174675,9.0
12219,I,0.525,0.375,0.1,1.54504775,0.5386405,0.340194,0.4252425,5.0
12220,I,0.725,0.525,0.1625,3.572037,1.360776,0.66621325,0.850485,5.0
12221,M,1.3375,1.125,0.35,23.43086175,12.54465375,5.20213325,6.3786375,8.0
12222,M,1.6125,1.3125,0.4375,38.612019,16.499409,8.164656,10.489315,14.0
12223,M,1.2875,1.0,0.35,18.14368,7.07320025,3.84135725,4.819415,10.0
12224,I,1.1375,0.8875,0.2625,12.813974,5.329706,2.6365035,3.78465825,7.0
12225,M,1.6375,1.3,0.45,36.78347625,16.51358375,8.12213175,10.3475675,11.0
12226,M,1.4125,1.0875,0.3625,29.937072,13.834556,6.0951425,9.4970825,9.0
12227,I,0.675,0.5125,0.1375,2.83495,1.03475675,0.5953395,0.850485,5.0
12228,F,1.3875,1.0875,0.3625,22.80717275,9.39785925,4.082328,6.80388,10.0
12229,M,1.5625,1.275,0.4375,39.745999,18.9091165,6.577084,9.7805775,9.0
12230,I,0.7,0.5125,0.2,2.721552,1.0489315,0.52446575,0.850485,6.0
12231,M,1.6375,1.2875,0.5625,39.745999,20.34076625,8.4198015,9.9506745,10.0
12232,I,0.7,0.525,0.15,2.721552,1.14815475,0.58116475,0.850485,5.0
12233,I,1.375,1.0375,0.375,18.030282,8.334753,4.52174525,5.953395,8.0
12234,F,1.65,1.2625,0.475,38.9805625,16.23008875,8.5898985,12.190285,11.0
12235,I,1.1,0.875,0.2875,12.7289255,5.4147545,2.50893075,3.5436875,9.0
12236,I,0.475,0.375,0.1125,1.88524175,0.5953395,0.35436875,0.4252425,4.0
12237,F,1.625,1.2875,0.475,38.51279575,17.61921425,9.53960675,11.623295,11.0
12238,M,1.4875,1.175,0.4125,30.05047,13.9196045,6.3786375,8.9300925,11.0
12239,M,1.3125,1.0875,0.2875,26.26581175,11.453198,5.896696,7.2291225,9.0
12240,I,1.4625,1.1125,0.375,22.7079495,10.33339275,5.6699,5.953395,11.0
12241,M,1.4125,1.0875,0.4375,24.153774,11.396499,4.4508715,7.5126175,9.0
12242,I,0.925,0.6875,0.2375,6.13766675,2.721552,1.0489315,2.551455,7.0
12243,F,1.25,1.0125,0.35,20.25571775,8.20718025,4.592619,6.23689,9.0
12244,F,1.1625,0.9125,0.3375,13.25339125,5.8683465,3.2034935,4.6776675,11.0
12245,I,1.1,0.8625,0.2625,12.43125575,5.1312595,2.93417325,3.685435,8.0
12246,M,1.5625,1.225,0.4125,32.2900805,14.9968855,7.95203475,9.355335,12.0
12247,M,1.4625,1.15,0.4375,29.8520235,13.380964,7.3992195,8.74582075,10.0
12248,M,1.55,1.2125,0.425,34.0477495,14.69921575,8.561549,8.6465975,11.0
12249,I,0.975,0.75,0.2375,6.39281225,2.721552,1.247378,2.1262125,6.0
12250,M,1.4375,1.1625,0.4375,28.689694,11.38232425,7.10154975,9.2135875,14.0
12251,I,1.0375,0.8125,0.25,10.886208,5.0178615,1.7293195,2.6932025,6.0
12252,I,1.4125,1.05,0.3875,23.79940525,11.43902325,5.00368675,6.3786375,10.0
12253,I,1.275,0.975,0.3375,15.66309875,7.0590255,2.99087225,5.5281525,8.0
12254,M,1.625,1.2375,0.4625,41.71628925,16.612807,8.46232575,11.056305,11.0
12255,I,0.975,0.725,0.2375,7.58349125,3.4302895,1.37495075,2.16873675,7.0
12256,M,1.5625,1.1375,0.4,29.3417325,11.12717875,7.15824875,9.07184,9.0
12257,F,1.6375,1.3625,0.5375,42.51007525,16.8112535,9.2702865,14.21727425,13.0
12258,M,1.675,1.2625,0.4375,33.92017675,14.35902175,8.391452,10.035723,10.0
12259,F,1.225,0.9625,0.3625,19.06503875,9.07184,3.78465825,5.953395,8.0
12260,I,0.6875,0.5,0.15,2.494756,1.26155275,0.3685435,0.850485,5.0
12261,I,0.875,0.6625,0.2125,5.34388075,2.33883375,1.09145575,1.5592225,6.0
12262,F,1.55,1.2125,0.375,30.4190135,14.92601175,5.726599,8.788345,10.0
12263,I,1.2125,0.975,0.3875,20.28406725,7.35669525,4.5075705,6.0951425,17.0
12264,M,0.575,0.4,0.1625,1.48834875,0.5953395,0.46776675,0.4252425,5.0
12265,M,1.55,1.2,0.4125,31.261049,14.6566915,6.860579,9.355335,13.0
12266,I,1.225,1.0,0.3125,17.6617385,7.9095105,3.64291075,5.5281525,10.0
12267,M,1.325,1.1,0.3875,27.91008275,7.0590255,4.932813,8.50485,15.0
12268,I,0.8125,0.625,0.2125,4.80524025,2.1829115,1.06310625,1.360776,6.0
12269,F,1.5375,1.1875,0.375,31.19862475,16.62698175,7.04485075,7.04485075,8.0
12270,M,1.4375,1.05,0.4375,26.705229,10.67358675,5.82582225,9.355335,14.0
12271,M,1.625,1.3,0.375,32.16250775,12.74310025,7.52679225,9.922325,15.0
12272,I,1.375,1.0125,0.3125,21.715717,10.64523725,4.15320175,5.2446575,8.0
12273,I,0.9875,0.7375,0.2875,8.63242275,3.061746,1.63009625,2.08368825,7.0
12274,I,0.95,0.7375,0.2375,7.144074,3.458639,1.6159215,2.1262125,6.0
12275,I,0.9625,0.725,0.2375,8.618248,4.66349275,1.871067,2.4097075,6.0
12276,I,1.0,0.7875,0.25,8.618248,4.60679375,1.7293195,2.28213475,7.0
12277,I,1.3125,1.0,0.325,18.01610725,9.525432,3.5436875,5.06038575,8.0
12278,M,1.5875,1.2625,0.475,37.98833,15.762322,7.47009325,11.7650425,16.0
12279,I,1.15,0.9,0.3,12.34620725,5.71242425,2.36718325,4.819415,8.0
12280,I,1.3625,1.025,0.3125,21.58814425,10.36174225,4.5075705,5.3013565,9.0
12281,M,1.425,1.125,0.425,24.73493875,10.77281,5.046211,6.80388,12.0
12282,I,0.6875,0.5,0.1875,2.83495,1.020582,0.66621325,0.9922325,5.0
12283,I,1.2125,0.925,0.3625,17.53416575,7.04485075,3.4869885,6.520385,16.0
12284,I,1.1,0.8625,0.275,12.68640125,5.499803,2.8066005,3.5436875,7.0
12285,I,1.25,0.95,0.3,16.11669075,7.04485075,3.4869885,4.9611625,7.0
12286,F,1.4375,1.125,0.3375,26.705229,12.6722265,5.556502,7.2291225,10.0
12287,M,1.55,1.225,0.4125,31.127751,13.2959155,6.747181,9.4970825,10.0
12288,F,1.6125,1.2875,0.45,39.7743485,16.31513725,7.200773,11.90679,11.0
12289,F,1.5125,1.175,0.4375,30.6458095,10.432616,7.29999625,10.7444605,12.0
12290,I,1.5125,1.175,0.3625,26.35086025,10.9145575,5.1312595,8.9300925,10.0
12291,F,1.7,1.3125,0.4125,40.78075575,18.5689225,8.8166945,11.623295,11.0
12292,M,1.6125,1.2875,0.475,45.68521925,18.61144675,8.4198015,14.17475,13.0
12293,F,1.5375,1.175,0.375,32.205032,14.92601175,7.41339425,8.3064035,11.0
12294,F,1.375,1.075,0.375,21.8007655,9.8372765,5.03203625,6.7755305,8.0
12295,F,1.725,1.3125,0.4625,45.23162725,20.0430965,10.24834425,12.190285,11.0
12296,M,1.6,1.25,0.4875,39.271825,12.71475075,7.27164675,13.1825175,13.0
12297,M,0.5,0.375,0.1375,1.0489315,0.43941725,0.24097075,0.283495,5.0
12298,M,1.475,1.15,0.375,25.3161035,10.77281,6.22271525,7.93786,11.0
12299,F,1.325,1.025,0.35,20.0430965,8.561549,4.32329875,6.6621325,10.0
12300,I,1.4375,1.0875,0.375,25.7696955,11.453198,6.44951125,7.2291225,11.0
12301,M,1.4,1.0625,0.35,23.09066775,7.767763,4.52174525,7.484268,12.0
12302,I,1.1875,0.8875,0.2875,13.2392165,6.25106475,2.67902775,3.8271825,7.0
12303,I,1.0375,0.7875,0.2625,9.07184,4.422522,1.871067,3.118445,8.0
12304,M,1.25,1.0,0.325,19.447757,8.29222875,4.60679375,5.10291,9.0
12305,I,1.025,0.8,0.25,12.48795475,4.80524025,2.608154,3.01922175,6.0
12306,I,1.225,0.95,0.325,14.55746825,6.8322295,3.175144,4.3941725,8.0
